-513.9819946289062,-383.91400146484375,-26.701000213623047
-490.6910095214844,-383.7300109863281,-26.690000534057617
-467.37701416015625,-383.7080078125,-25.993000030517578
-442.14599609375,-383.718994140625,-25.167999267578125
-418.8160095214844,-383.8609924316406,-24.386999130249023
-395.59600830078125,-383.739990234375,-23.63800048828125
-370.17498779296875,-383.760986328125,-22.868000030517578
-346.81201171875,-383.8179931640625,-22.08300018310547
-323.6340026855469,-383.7640075683594,-20.974000930786133
-298.1659851074219,-383.7850036621094,-20.023000717163086
-275.00201416015625,-383.6960144042969,-18.94099998474121
-251.66099548339844,-383.7040100097656,-17.86199951171875
-226.66000366210938,-383.81298828125,-17.191999435424805
-203.06100463867188,-383.6929931640625,-16.2810001373291
-179.96200561523438,-383.7170104980469,-15.527000427246094
-154.18699645996094,-383.67498779296875,-14.475000381469727
-131.2100067138672,-383.6820068359375,-13.529999732971191
-106.8489990234375,-382.968994140625,-12.548999786376953
-82.62100219726562,-383.7139892578125,-11.63599967956543
-59.30699920654297,-383.6239929199219,-10.71500015258789
-35.78499984741211,-383.85699462890625,-10.043999671936035
-10.279000282287598,-383.7139892578125,-9.3149995803833
12.548999786376953,-383.75201416015625,-8.767000198364258
38.17300033569336,-383.635009765625,-8.154999732971191
61.470001220703125,-383.718994140625,-7.617000102996826
84.61299896240234,-383.7760009765625,-7.215000152587891
110.0770034790039,-383.74798583984375,-6.839000225067139
133.33999633789062,-383.7279968261719,-6.560999870300293
156.46400451660156,-383.7359924316406,-6.239999771118164
181.92300415039062,-383.8949890136719,-5.811999797821045
204.89100646972656,-384.0610046386719,-5.47599983215332
228.30299377441406,-383.75201416015625,-5.25600004196167
253.76300048828125,-383.5530090332031,-5.025000095367432
277.1510009765625,-383.6499938964844,-4.88700008392334
300.3160095214844,-383.7309875488281,-4.760000228881836
325.8160095214844,-383.82000732421875,-4.614999771118164
349.11700439453125,-383.7640075683594,-4.565999984741211
372.1390075683594,-383.8330078125,-4.486999988555908
397.7850036621094,-383.8280029296875,-4.552999973297119
420.9259948730469,-383.74700927734375,-4.678999900817871
444.0570068359375,-383.7200012207031,-4.736000061035156
469.5419921875,-383.7049865722656,-4.89900016784668
492.7569885253906,-383.74700927734375,-5.041999816894531
518.0430297851562,-383.7799987792969,-5.176000118255615
-587.8660278320312,-360.27398681640625,-26.698999404907227
-562.375,-360.5929870605469,-26.68400001525879
-539.4819946289062,-360.4939880371094,-26.613000869750977
-514.1170043945312,-360.56201171875,-26.5310001373291
-490.71099853515625,-360.47900390625,-26.517000198364258
-467.55499267578125,-360.51800537109375,-25.93600082397461
-442.0159912109375,-360.5419921875,-25.062999725341797
-418.8739929199219,-360.5820007324219,-24.378000259399414
-395.6470031738281,-360.5,-23.5049991607666
-370.1629943847656,-360.5790100097656,-22.687999725341797
-346.9309997558594,-360.3710021972656,-21.988000869750977
-323.7090148925781,-360.5010070800781,-20.731000900268555
-298.2179870605469,-360.47198486328125,-20.014999389648438
-274.7569885253906,-358.5419921875,-18.708999633789062
-251.9459991455078,-360.55999755859375,-17.88599967956543
-226.34500122070312,-360.3710021972656,-16.98900032043457
-203.13099670410156,-360.5199890136719,-16.118999481201172
-179.88900756835938,-360.447998046875,-15.335000038146973
-154.38299560546875,-360.531005859375,-14.277999877929688
-131.0989990234375,-360.5790100097656,-13.324000358581543
-107.98799896240234,-360.4200134277344,-12.38700008392334
-82.41000366210938,-360.60400390625,-11.420000076293945
-59.18600082397461,-360.5360107421875,-10.5600004196167
-35.676998138427734,-360.6189880371094,-9.859999656677246
-10.529999732971191,-360.5090026855469,-9.220000267028809
12.692999839782715,-360.6239929199219,-8.607999801635742
38.222999572753906,-360.6700134277344,-8.050999641418457
61.487998962402344,-360.49700927734375,-7.466000080108643
84.55599975585938,-360.57000732421875,-6.9730000495910645
110.02300262451172,-360.5270080566406,-6.710999965667725
133.33900451660156,-360.50799560546875,-6.341000080108643
156.40499877929688,-360.47100830078125,-6.000999927520752
182.00100708007812,-360.67498779296875,-5.60099983215332
205.24899291992188,-360.46099853515625,-5.206999778747559
228.4219970703125,-360.5469970703125,-4.96999979019165
253.8489990234375,-360.5169982910156,-4.695000171661377
277.0780029296875,-360.5530090332031,-4.497000217437744
300.4159851074219,-360.5880126953125,-4.307000160217285
325.75799560546875,-360.5899963378906,-4.135000228881836
348.9590148925781,-360.6180114746094,-4.071000099182129
372.2489929199219,-360.5270080566406,-4.046000003814697
397.8380126953125,-360.625,-4.048999786376953
420.8949890136719,-360.56500244140625,-4.185999870300293
444.0889892578125,-360.614013671875,-4.3420000076293945
469.6619873046875,-360.56500244140625,-4.51200008392334
492.8599853515625,-360.4849853515625,-4.6479997634887695
517.8599853515625,-360.5690002441406,-4.810999870300293
-587.8579711914062,-335.1409912109375,-26.597999572753906
-562.8049926757812,-335.1700134277344,-26.599000930786133
-539.2020263671875,-335.1210021972656,-26.468000411987305
-514.1699829101562,-335.1340026855469,-26.32699966430664
-490.843994140625,-335.02899169921875,-26.167999267578125
-467.47601318359375,-334.9339904785156,-25.625999450683594
-441.8529968261719,-335.0799865722656,-24.802000045776367
-418.84698486328125,-335.1109924316406,-24.065000534057617
-395.54901123046875,-334.9630126953125,-23.350000381469727
-370.0880126953125,-334.9779968261719,-22.55500030517578
-346.7030029296875,-334.80999755859375,-21.701000213623047
-323.7030029296875,-335.02301025390625,-20.72599983215332
-298.29400634765625,-334.9580078125,-19.77199935913086
-274.9909973144531,-334.6130065917969,-18.84600067138672
-251.87600708007812,-334.7359924316406,-17.884000778198242
-226.18099975585938,-334.84100341796875,-16.91699981689453
-203.04299926757812,-335.0769958496094,-15.998000144958496
-177.62600708007812,-335.1629943847656,-14.965999603271484
-154.4250030517578,-335.05499267578125,-13.996000289916992
-131.23800659179688,-334.9700012207031,-13.0649995803833
-105.67500305175781,-335.01300048828125,-12.081999778747559
-82.3270034790039,-335.02899169921875,-11.258000373840332
-59.111000061035156,-334.9630126953125,-10.456000328063965
-36.138999938964844,-335.0379943847656,-9.673999786376953
-10.583999633789062,-334.9179992675781,-8.980999946594238
12.87600040435791,-335.06500244140625,-8.347999572753906
38.12900161743164,-335.0190124511719,-7.800000190734863
61.292999267578125,-334.9389953613281,-7.210999965667725
84.50199890136719,-334.97900390625,-6.817999839782715
110.052001953125,-335.0159912109375,-6.3460001945495605
133.3300018310547,-334.9549865722656,-5.9670000076293945
156.61099243164062,-335.0190124511719,-5.703999996185303
181.9600067138672,-334.8890075683594,-5.296000003814697
205.3249969482422,-335.0790100097656,-4.998000144958496
228.3730010986328,-335.02301025390625,-4.681000232696533
253.9340057373047,-335.0459899902344,-4.426000118255615
277.1239929199219,-335.0840148925781,-4.2779998779296875
300.24798583984375,-335.093994140625,-4.064000129699707
325.7690124511719,-335.0679931640625,-3.821000099182129
348.82000732421875,-335.0830078125,-3.7780001163482666
372.1440124511719,-335.05999755859375,-3.6730000972747803
397.86199951171875,-335.0299987792969,-3.7179999351501465
420.97601318359375,-335.135986328125,-3.816999912261963
444.17498779296875,-334.9010009765625,-3.8399999141693115
469.7749938964844,-335.1130065917969,-4.127999782562256
492.885009765625,-334.97698974609375,-4.25
517.7119750976562,-334.9849853515625,-4.442999839782715
-585.7269897460938,-311.7200012207031,-26.417999267578125
-562.3469848632812,-311.7349853515625,-26.32699966430664
-539.1010131835938,-311.93798828125,-26.312000274658203
-514.218017578125,-311.8489990234375,-26.051000595092773
-490.8659973144531,-311.8030090332031,-26.128000259399414
-467.3900146484375,-311.7909851074219,-25.43000030517578
-442.16400146484375,-311.8280029296875,-24.552000045776367
-418.7760009765625,-311.80499267578125,-23.781999588012695
-395.6130065917969,-311.7770080566406,-23.07200050354004
-370.0880126953125,-311.9570007324219,-22.208999633789062
-346.8059997558594,-311.87799072265625,-21.283000946044922
-323.68701171875,-311.8190002441406,-20.51799964904785
-298.2900085449219,-311.7359924316406,-19.511999130249023
-274.93499755859375,-311.5419921875,-18.43199920654297
-251.697998046875,-312.12799072265625,-17.4689998626709
-226.3509979248047,-311.9020080566406,-16.534000396728516
-203.06199645996094,-311.7760009765625,-15.612000465393066
-179.7760009765625,-311.7550048828125,-14.651000022888184
-154.35299682617188,-311.7820129394531,-13.602999687194824
-131.26199340820312,-311.9159851074219,-12.67300033569336
-107.84100341796875,-311.8089904785156,-11.680999755859375
-82.5250015258789,-311.7409973144531,-10.864999771118164
-59.21699905395508,-311.7120056152344,-10.017000198364258
-33.65999984741211,-311.9159851074219,-9.222000122070312
-10.748000144958496,-311.7550048828125,-8.564000129699707
13.262999534606934,-310.94500732421875,-7.9070000648498535
38.1349983215332,-311.7489929199219,-7.304999828338623
61.46500015258789,-311.9020080566406,-6.8420000076293945
84.56900024414062,-311.8550109863281,-6.35099983215332
110.11199951171875,-311.9330139160156,-5.947999954223633
133.35800170898438,-311.4169921875,-5.5960001945495605
156.50799560546875,-311.8909912109375,-5.171999931335449
182.02699279785156,-311.7640075683594,-4.894999980926514
205.31300354003906,-311.7980041503906,-4.642000198364258
228.38699340820312,-311.88299560546875,-4.377999782562256
254.0229949951172,-311.8890075683594,-4.120999813079834
277.1260070800781,-311.8009948730469,-3.867000102996826
300.4150085449219,-311.8580017089844,-3.7209999561309814
325.87200927734375,-311.875,-3.4590001106262207
349.02801513671875,-311.82598876953125,-3.369999885559082
372.11199951171875,-311.7900085449219,-3.382999897003174
397.7850036621094,-311.6990051269531,-3.438999891281128
420.989990234375,-311.89599609375,-3.447000026702881
444.12701416015625,-311.885009765625,-3.494999885559082
469.677001953125,-311.99200439453125,-3.5820000171661377
492.5320129394531,-311.989013671875,-3.696000099182129
517.5999755859375,-311.51800537109375,-3.9179999828338623
-586.35302734375,-286.1520080566406,-26.315000534057617
-562.8289794921875,-288.5799865722656,-26.257999420166016
-539.0230102539062,-286.3659973144531,-26.118000030517578
-514.0579833984375,-288.52398681640625,-25.951000213623047
-490.9320068359375,-288.4649963378906,-25.77899932861328
-467.4809875488281,-288.6709899902344,-25.079999923706055
-442.0950012207031,-286.4020080566406,-24.236000061035156
-418.7040100097656,-288.64300537109375,-23.523000717163086
-395.5409851074219,-286.2879943847656,-22.680999755859375
-370.2650146484375,-286.5159912109375,-21.834999084472656
-346.77899169921875,-288.625,-20.81599998474121
-323.57598876953125,-286.30999755859375,-19.988000869750977
-298.0639953613281,-288.531005859375,-19.033000946044922
-274.98199462890625,-288.61199951171875,-18.104000091552734
-251.6269989013672,-286.3280029296875,-16.95199966430664
-226.29800415039062,-288.6440124511719,-16.06599998474121
-203.0749969482422,-288.4330139160156,-15.211999893188477
-179.86700439453125,-288.4849853515625,-14.149999618530273
-154.44400024414062,-286.36199951171875,-13.11299991607666
-131.07699584960938,-288.5790100097656,-12.170999526977539
-108.01300048828125,-286.3269958496094,-11.229999542236328
-82.3270034790039,-288.5830078125,-10.449999809265137
-59.097999572753906,-288.57501220703125,-9.583000183105469
-35.816001892089844,-286.3590087890625,-8.777000427246094
-10.45300006866455,-286.61199951171875,-8.095000267028809
12.725000381469727,-286.3529968261719,-7.484000205993652
38.0369987487793,-288.5769958496094,-6.791999816894531
61.435001373291016,-286.4779968261719,-6.271999835968018
84.5790023803711,-288.54901123046875,-5.798999786376953
110.1500015258789,-288.6719970703125,-5.3429999351501465
133.4290008544922,-288.5719909667969,-4.953000068664551
156.50399780273438,-286.3550109863281,-4.614999771118164
182.0659942626953,-286.4010009765625,-4.296999931335449
205.2760009765625,-288.6449890136719,-4.135000228881836
228.4530029296875,-286.3009948730469,-3.8259999752044678
254.0240020751953,-286.3380126953125,-3.5169999599456787
277.2439880371094,-288.5140075683594,-3.4230000972747803
300.30499267578125,-286.4280090332031,-3.1710000038146973
325.8219909667969,-286.4259948730469,-2.997999906539917
348.8949890136719,-286.3500061035156,-2.8989999294281006
372.38299560546875,-288.68499755859375,-2.936000108718872
397.7959899902344,-286.34600830078125,-2.944999933242798
421.0409851074219,-286.427001953125,-2.984999895095825
444.2560119628906,-286.3699951171875,-3.0190000534057617
469.67401123046875,-286.4540100097656,-3.0139999389648438
492.8139953613281,-288.6059875488281,-3.328000068664551
517.2490234375,-286.9259948730469,-3.4539999961853027
-586.2689819335938,-263.3800048828125,-26.253999710083008
-562.5339965820312,-263.0379943847656,-26.07200050354004
-539.4550170898438,-263.1059875488281,-26.058000564575195
-514.1079711914062,-263.2879943847656,-25.823999404907227
-490.8789978027344,-263.2139892578125,-25.506000518798828
-467.75299072265625,-263.03900146484375,-24.67799949645996
-441.9259948730469,-263.10198974609375,-23.913999557495117
-418.7950134277344,-263.1130065917969,-23.101999282836914
-395.6470031738281,-263.2279968261719,-22.391000747680664
-370.07598876953125,-263.05499267578125,-21.42799949645996
-346.9129943847656,-263.0459899902344,-20.56800079345703
-323.6109924316406,-262.9880065917969,-19.638999938964844
-298.2820129394531,-263.10699462890625,-18.687000274658203
-275.1650085449219,-263.07598876953125,-17.625
-251.72799682617188,-263.2300109863281,-16.63800048828125
-226.38900756835938,-263.0159912109375,-15.685999870300293
-202.84300231933594,-263.1210021972656,-14.743000030517578
-179.87899780273438,-263.12298583984375,-13.75
-154.2100067138672,-263.2120056152344,-12.704999923706055
-131.10800170898438,-263.1210021972656,-11.74899959564209
-105.7750015258789,-263.1669921875,-10.805000305175781
-82.22699737548828,-262.9590148925781,-9.947999954223633
-59.10300064086914,-263.08099365234375,-9.145999908447266
-34.02899932861328,-263.2120056152344,-8.364999771118164
-10.642999649047852,-263.0799865722656,-7.631999969482422
12.538999557495117,-262.8680114746094,-7.011000156402588
38.2760009765625,-263.2120056152344,-6.271999835968018
61.39699935913086,-263.0480041503906,-5.797999858856201
84.59200286865234,-263.0419921875,-5.177000045776367
110.01100158691406,-262.97698974609375,-4.682000160217285
133.38499450683594,-263.156005859375,-4.341000080108643
156.51100158691406,-263.2239990234375,-4.113999843597412
181.9409942626953,-263.2409973144531,-3.8359999656677246
205.23500061035156,-263.0369873046875,-3.5820000171661377
228.45799255371094,-263.0429992675781,-3.3289999961853027
253.99000549316406,-262.9859924316406,-3.063999891281128
277.2879943847656,-263.0450134277344,-2.9210000038146973
300.0989990234375,-263.0929870605469,-2.7100000381469727
325.77099609375,-263.0660095214844,-2.509999990463257
349.0639953613281,-263.0369873046875,-2.440999984741211
372.260986328125,-263.1789855957031,-2.433000087738037
397.78399658203125,-262.9939880371094,-2.4590001106262207
420.9630126953125,-263.1080017089844,-2.559999942779541
444.25299072265625,-263.09100341796875,-2.63100004196167
469.3819885253906,-263.2139892578125,-2.61299991607666
493.1990051269531,-262.9989929199219,-2.8350000381469727
517.2540283203125,-262.5350036621094,-2.946000099182129
-587.9929809570312,-239.93299865722656,-26.2810001373291
-562.8770141601562,-240.05999755859375,-26.082000732421875
-539.1640014648438,-239.98599243164062,-25.993000030517578
-514.1690063476562,-239.83700561523438,-25.69300079345703
-490.7170104980469,-239.98699951171875,-25.256999969482422
-467.5769958496094,-239.81900024414062,-24.398000717163086
-442.04901123046875,-239.8939971923828,-23.6200008392334
-418.9010009765625,-239.78900146484375,-22.759000778198242
-395.60101318359375,-239.91600036621094,-22.111000061035156
-370.0679931640625,-239.78399658203125,-21.11400032043457
-347.0379943847656,-240.00399780273438,-20.14299964904785
-323.6289978027344,-239.81199645996094,-19.202999114990234
-298.1789855957031,-239.89100646972656,-18.30900001525879
-274.9280090332031,-239.96800231933594,-17.320999145507812
-251.79400634765625,-239.95899963378906,-16.30299949645996
-226.30099487304688,-239.9040069580078,-15.24899959564209
-203.0590057373047,-239.96499633789062,-14.326000213623047
-179.927001953125,-239.97300720214844,-13.34000015258789
-154.26499938964844,-239.822998046875,-12.291999816894531
-131.0760040283203,-239.83999633789062,-11.368000030517578
-107.91200256347656,-239.71499633789062,-10.505999565124512
-82.53399658203125,-239.9720001220703,-9.522000312805176
-59.03099822998047,-239.78900146484375,-8.70300006866455
-35.28499984741211,-239.63299560546875,-7.909999847412109
-10.480999946594238,-239.91000366210938,-7.238999843597412
12.456999778747559,-239.76199340820312,-6.51200008392334
38.32600021362305,-240.18299865722656,-5.701000213623047
61.349998474121094,-239.82899475097656,-5.214000225067139
84.72699737548828,-240.13699340820312,-4.613999843597412
110.18699645996094,-240.0970001220703,-4.214000225067139
133.47000122070312,-240.01199340820312,-3.874000072479248
156.5189971923828,-239.88900756835938,-3.5920000076293945
180.73500061035156,-238.75900268554688,-3.260999917984009
205.11199951171875,-239.7740020751953,-3.009999990463257
228.33200073242188,-240.07699584960938,-2.818000078201294
253.9199981689453,-239.98699951171875,-2.5880000591278076
277.20599365234375,-239.70799255371094,-2.502000093460083
300.4010009765625,-239.86399841308594,-2.3369998931884766
325.9469909667969,-239.9290008544922,-2.1579999923706055
349.1180114746094,-239.93099975585938,-2.0969998836517334
372.2019958496094,-239.9149932861328,-2.0980000495910645
397.67999267578125,-239.87600708007812,-2.1470000743865967
420.89300537109375,-239.92799377441406,-2.1510000228881836
444.2070007324219,-239.8939971923828,-2.25600004196167
469.6679992675781,-239.875,-2.309000015258789
492.9119873046875,-239.9929962158203,-2.427999973297119
515.9580078125,-239.8780059814453,-2.5
-586.0980224609375,-214.64700317382812,-26.283000946044922
-562.7620239257812,-216.72799682617188,-26.062000274658203
-539.4970092773438,-214.40899658203125,-25.850000381469727
-514.18798828125,-214.56500244140625,-25.538000106811523
-490.8370056152344,-214.40499877929688,-25.231000900268555
-467.35101318359375,-216.55599975585938,-24.395000457763672
-442.07501220703125,-216.8699951171875,-23.19099998474121
-418.77899169921875,-214.5290069580078,-22.466999053955078
-395.4419860839844,-216.73199462890625,-21.761999130249023
-370.0409851074219,-216.55599975585938,-20.91200065612793
-346.947998046875,-214.5469970703125,-19.839000701904297
-323.5840148925781,-216.67300415039062,-18.926000595092773
-298.2340087890625,-216.7050018310547,-17.96500015258789
-274.9679870605469,-214.4600067138672,-16.915000915527344
-251.83700561523438,-214.41700744628906,-15.805000305175781
-226.1179962158203,-214.48800659179688,-14.656999588012695
-203.05099487304688,-214.3350067138672,-13.633000373840332
-179.81900024414062,-216.70899963378906,-12.755999565124512
-154.27499389648438,-214.28900146484375,-11.697999954223633
-130.98300170898438,-214.32000732421875,-10.788999557495117
-105.84200286865234,-214.49899291992188,-9.824999809265137
-82.3949966430664,-214.30299377441406,-8.991000175476074
-59.29100036621094,-216.70599365234375,-8.29800033569336
-33.709999084472656,-216.4459991455078,-7.443999767303467
-10.342000007629395,-216.70599365234375,-6.88100004196167
12.664999961853027,-214.38600158691406,-6.124000072479248
38.111000061035156,-216.36599731445312,-5.284999847412109
61.53499984741211,-214.4149932861328,-4.763000011444092
84.73200225830078,-214.6320037841797,-4.270999908447266
110.06300354003906,-216.58700561523438,-3.890000104904175
133.2550048828125,-214.25999450683594,-3.443000078201294
156.60000610351562,-216.61700439453125,-3.1589999198913574
181.93800354003906,-214.40699768066406,-2.8889999389648438
205.38400268554688,-216.6009979248047,-2.680999994277954
228.4720001220703,-216.58700561523438,-2.496999979019165
253.8990020751953,-214.552001953125,-2.259999990463257
277.09100341796875,-214.46299743652344,-2.1670000553131104
300.56201171875,-214.48599243164062,-2.0179998874664307
325.85400390625,-214.5260009765625,-1.9509999752044678
349.0190124511719,-214.39199829101562,-1.8830000162124634
372.3190002441406,-214.40199279785156,-1.9019999504089355
397.7130126953125,-214.32400512695312,-1.906000018119812
420.97198486328125,-214.43299865722656,-1.934000015258789
444.2090148925781,-214.3520050048828,-1.965000033378601
469.7139892578125,-214.43299865722656,-1.9880000352859497
492.87701416015625,-214.39500427246094,-2.134999990463257
516.0590209960938,-214.4600067138672,-2.2179999351501465
-586.1409912109375,-191.34100341796875,-26.20400047302246
-562.916015625,-191.44200134277344,-25.972000122070312
-539.6749877929688,-191.25,-25.759000778198242
-513.9920043945312,-191.18800354003906,-25.52899932861328
-490.7919921875,-191.19500732421875,-25.16900062561035
-467.5090026855469,-191.1649932861328,-24.215999603271484
-441.9909973144531,-191.1820068359375,-23.3439998626709
-418.9469909667969,-191.33099365234375,-22.490999221801758
-395.55499267578125,-191.17999267578125,-21.698999404907227
-370.1210021972656,-191.23300170898438,-20.645000457763672
-346.7950134277344,-191.2830047607422,-19.82699966430664
-323.6759948730469,-191.10699462890625,-18.597000122070312
-298.177001953125,-191.17100524902344,-17.535999298095703
-274.9639892578125,-191.0659942626953,-16.441999435424805
-251.8179931640625,-191.2729949951172,-15.354000091552734
-226.14700317382812,-191.1269989013672,-14.130000114440918
-203.01499938964844,-191.20899963378906,-13.16100025177002
-179.77999877929688,-191.01400756835938,-12.263999938964844
-154.36000061035156,-191.1020050048828,-11.157999992370605
-131.02999877929688,-191.13299560546875,-10.267999649047852
-107.86000061035156,-191.16000366210938,-9.37399959564209
-82.21600341796875,-191.08999633789062,-8.461000442504883
-59.42399978637695,-191.23500061035156,-7.7870001792907715
-35.939998626708984,-191.04600524902344,-7.131999969482422
-10.972000122070312,-191.3939971923828,-6.541999816894531
12.60099983215332,-191.1540069580078,-5.889999866485596
38.224998474121094,-191.26199340820312,-5.15500020980835
61.51499938964844,-191.28799438476562,-4.591000080108643
84.46900177001953,-190.8800048828125,-4.10699987411499
110.12999725341797,-191.52099609375,-3.703000068664551
133.302001953125,-191.21099853515625,-3.302999973297119
156.59300231933594,-191.281005859375,-2.9739999771118164
181.95599365234375,-191.41900634765625,-2.7039999961853027
205.21600341796875,-191.2899932861328,-2.4690001010894775
228.5570068359375,-190.99600219726562,-2.2119998931884766
254.0760040283203,-191.02099609375,-2.0420000553131104
277.1499938964844,-190.89300537109375,-1.9529999494552612
300.40899658203125,-191.177001953125,-1.8020000457763672
325.8789978027344,-191.2790069580078,-1.746000051498413
349.0299987792969,-191.3040008544922,-1.7389999628067017
372.27301025390625,-191.26199340820312,-1.7380000352859497
397.75799560546875,-191.1320037841797,-1.6979999542236328
420.97198486328125,-191.2259979248047,-1.7059999704360962
444.1310119628906,-191.093994140625,-1.7289999723434448
469.73199462890625,-191.16900634765625,-1.7020000219345093
492.94000244140625,-191.197998046875,-1.8029999732971191
516.0130004882812,-191.26600646972656,-1.8969999551773071
-586.1279907226562,-167.86700439453125,-26.187999725341797
-562.7410278320312,-167.9429931640625,-25.91200065612793
-539.4509887695312,-167.927001953125,-25.73200035095215
-514.0369873046875,-168.01499938964844,-25.479000091552734
-490.6180114746094,-167.91200256347656,-25.083999633789062
-467.47601318359375,-167.968994140625,-24.135000228881836
-441.9779968261719,-167.99600219726562,-23.190000534057617
-418.7139892578125,-167.97799682617188,-22.19099998474121
-395.4440002441406,-168.00100708007812,-21.378000259399414
-370.14599609375,-167.9969940185547,-20.382999420166016
-346.9590148925781,-167.8209991455078,-19.416000366210938
-323.68499755859375,-167.98899841308594,-18.256999969482422
